"Date","Import price","Export price","Usage","Solar","Imported","Import cost","Exported","Export profit","Charge rate","Battery","Battery cycles","Bill"
2022-11-06 17:00:00+00:00,0.52,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,3.18,0.05,-0.00
2022-11-06 17:30:00+00:00,0.52,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,2.67,0.05,-0.00
2022-11-06 18:00:00+00:00,0.52,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,2.16,0.05,-0.00
2022-11-06 18:30:00+00:00,0.52,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,1.64,0.05,-0.00
2022-11-06 19:00:00+00:00,0.33,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,1.13,0.05,-0.00
2022-11-06 19:30:00+00:00,0.33,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,0.62,0.05,-0.00
2022-11-06 20:00:00+00:00,0.33,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,0.11,0.05,-0.00
2022-11-06 20:30:00+00:00,0.33,0.15,1.02,0.00,0.81,0.13,0,0.00,-0.22,0.00,0.01,0.13
2022-11-06 21:00:00+00:00,0.33,0.15,1.02,0.00,1.02,0.17,0,0.00,-0.00,0.00,0.00,0.17
2022-11-06 21:30:00+00:00,0.33,0.15,1.02,0.00,1.02,0.17,0,0.00,-0.00,0.00,0.00,0.17
2022-11-06 22:00:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-06 22:30:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-06 23:00:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-06 23:30:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-07 00:00:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-07 00:30:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-07 01:00:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-07 01:30:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-07 02:00:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-07 02:30:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-07 03:00:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-07 03:30:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-07 04:00:00+00:00,0.20,0.15,0.34,0.00,3.34,0.33,0,0.00,3.00,1.35,0.15,0.33
2022-11-07 04:30:00+00:00,0.20,0.15,0.34,0.00,3.34,0.33,0,0.00,3.00,2.70,0.15,0.33
2022-11-07 05:00:00+00:00,0.20,0.15,0.34,0.00,3.34,0.33,0,0.00,3.00,4.05,0.15,0.33
2022-11-07 05:30:00+00:00,0.20,0.15,0.34,0.00,1.86,0.18,0,0.00,1.52,4.73,0.08,0.18
2022-11-07 06:00:00+00:00,0.20,0.15,1.36,0.00,1.79,0.18,0,0.00,0.43,4.93,0.02,0.18
2022-11-07 06:30:00+00:00,0.20,0.15,1.36,0.00,1.48,0.15,0,0.00,0.12,4.98,0.01,0.15
2022-11-07 07:00:00+00:00,0.33,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,4.47,0.05,-0.00
2022-11-07 07:30:00+00:00,0.33,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,3.96,0.05,-0.00
2022-11-07 08:00:00+00:00,0.33,0.15,1.02,0.53,-0.00,-0.00,0,0.00,-0.52,3.70,0.03,-0.00
2022-11-07 08:30:00+00:00,0.33,0.15,1.02,0.53,-0.00,-0.00,0,0.00,-0.52,3.44,0.03,-0.00
2022-11-07 09:00:00+00:00,0.33,0.15,0.34,1.29,-0.00,-0.00,0,0.00,0.89,3.84,0.04,-0.00
2022-11-07 09:30:00+00:00,0.33,0.15,0.34,1.29,-0.00,-0.00,0,0.00,0.89,4.24,0.04,-0.00
2022-11-07 10:00:00+00:00,0.33,0.15,0.34,3.69,0,0.00,1.94,0.15,1.22,4.79,0.06,-0.15
2022-11-07 10:30:00+00:00,0.33,0.15,0.34,3.69,0,0.00,2.82,0.21,0.34,4.94,0.02,-0.21
2022-11-07 11:00:00+00:00,0.33,0.15,0.34,4.09,0,0.00,3.45,0.26,0.10,4.98,0.00,-0.26
2022-11-07 11:30:00+00:00,0.33,0.15,0.34,4.09,0,0.00,3.52,0.26,0.03,5.00,0.00,-0.26
2022-11-07 12:00:00+00:00,0.33,0.15,0.34,3.57,0,0.00,3.04,0.23,0.01,5.00,0.00,-0.23
2022-11-07 12:30:00+00:00,0.33,0.15,0.34,3.57,0,0.00,3.05,0.23,0.00,5.00,0.00,-0.23
2022-11-07 13:00:00+00:00,0.20,0.15,0.34,3.05,0,0.00,2.56,0.19,0.00,5.00,0.00,-0.19
2022-11-07 13:30:00+00:00,0.20,0.15,0.34,3.05,0,0.00,2.56,0.19,0.00,5.00,0.00,-0.19
2022-11-07 14:00:00+00:00,0.20,0.15,0.34,1.67,0,0.00,1.24,0.09,0.00,5.00,0.00,-0.09
2022-11-07 14:30:00+00:00,0.20,0.15,0.34,1.67,0,0.00,1.24,0.09,0.00,5.00,0.00,-0.09
2022-11-07 15:00:00+00:00,0.20,0.15,0.34,0.56,0,0.00,0.19,0.01,0.00,5.00,0.00,-0.01
2022-11-07 15:30:00+00:00,0.20,0.15,0.34,0.56,0,0.00,0.19,0.01,0.00,5.00,0.00,-0.01
2022-11-07 16:00:00+00:00,0.52,0.15,1.36,0.05,-0.00,-0.00,0,0.00,-1.32,4.34,0.07,-0.00
2022-11-07 16:30:00+00:00,0.52,0.15,1.36,0.05,-0.00,-0.00,0,0.00,-1.32,3.68,0.07,-0.00
2022-11-07 17:00:00+00:00,0.52,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,3.17,0.05,-0.00
2022-11-07 17:30:00+00:00,0.52,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,2.66,0.05,-0.00
2022-11-07 18:00:00+00:00,0.52,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,2.15,0.05,-0.00
2022-11-07 18:30:00+00:00,0.52,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,1.64,0.05,-0.00
2022-11-07 19:00:00+00:00,0.33,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,1.12,0.05,-0.00
2022-11-07 19:30:00+00:00,0.33,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,0.61,0.05,-0.00
2022-11-07 20:00:00+00:00,0.33,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,0.10,0.05,-0.00
2022-11-07 20:30:00+00:00,0.33,0.15,1.02,0.00,0.82,0.14,0,0.00,-0.20,0.00,0.01,0.14
2022-11-07 21:00:00+00:00,0.33,0.15,1.02,0.00,1.02,0.17,0,0.00,-0.00,0.00,0.00,0.17
2022-11-07 21:30:00+00:00,0.33,0.15,1.02,0.00,1.02,0.17,0,0.00,-0.00,0.00,0.00,0.17
2022-11-07 22:00:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-07 22:30:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-07 23:00:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-07 23:30:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-08 00:00:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-08 00:30:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-08 01:00:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-08 01:30:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-08 02:00:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-08 02:30:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-08 03:00:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-08 03:30:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-08 04:00:00+00:00,0.20,0.15,0.34,0.00,3.34,0.33,0,0.00,3.00,1.35,0.15,0.33
2022-11-08 04:30:00+00:00,0.20,0.15,0.34,0.00,3.34,0.33,0,0.00,3.00,2.70,0.15,0.33
2022-11-08 05:00:00+00:00,0.20,0.15,0.34,0.00,3.34,0.33,0,0.00,3.00,4.05,0.15,0.33
2022-11-08 05:30:00+00:00,0.20,0.15,0.34,0.00,1.86,0.18,0,0.00,1.52,4.73,0.08,0.18
2022-11-08 06:00:00+00:00,0.20,0.15,1.36,0.00,1.79,0.18,0,0.00,0.43,4.93,0.02,0.18
2022-11-08 06:30:00+00:00,0.20,0.15,1.36,0.00,1.48,0.15,0,0.00,0.12,4.98,0.01,0.15
2022-11-08 07:00:00+00:00,0.33,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,4.47,0.05,-0.00
2022-11-08 07:30:00+00:00,0.33,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,3.96,0.05,-0.00
2022-11-08 08:00:00+00:00,0.33,0.15,1.02,1.26,-0.00,-0.00,0,0.00,0.17,4.03,0.01,-0.00
2022-11-08 08:30:00+00:00,0.33,0.15,1.02,1.26,-0.00,-0.00,0,0.00,0.17,4.11,0.01,-0.00
2022-11-08 09:00:00+00:00,0.33,0.15,0.34,2.68,0,0.00,0.78,0.06,1.42,4.75,0.07,-0.06
2022-11-08 09:30:00+00:00,0.33,0.15,0.34,2.68,0,0.00,1.81,0.14,0.40,4.93,0.02,-0.14
2022-11-08 10:00:00+00:00,0.33,0.15,0.34,3.67,0,0.00,3.03,0.23,0.11,4.98,0.01,-0.23
2022-11-08 10:30:00+00:00,0.33,0.15,0.34,3.67,0,0.00,3.11,0.23,0.03,4.99,0.00,-0.23
2022-11-08 11:00:00+00:00,0.33,0.15,0.34,3.77,0,0.00,3.23,0.24,0.01,5.00,0.00,-0.24
2022-11-08 11:30:00+00:00,0.33,0.15,0.34,3.77,0,0.00,3.24,0.24,0.00,5.00,0.00,-0.24
2022-11-08 12:00:00+00:00,0.33,0.15,0.34,3.95,0,0.00,3.41,0.26,0.00,5.00,0.00,-0.26
2022-11-08 12:30:00+00:00,0.33,0.15,0.34,3.95,0,0.00,3.41,0.26,0.00,5.00,0.00,-0.26
2022-11-08 13:00:00+00:00,0.20,0.15,0.34,3.23,0,0.00,2.73,0.20,0.00,5.00,0.00,-0.20
2022-11-08 13:30:00+00:00,0.20,0.15,0.34,3.23,0,0.00,2.73,0.20,0.00,5.00,0.00,-0.20
2022-11-08 14:00:00+00:00,0.20,0.15,0.34,2.16,0,0.00,1.71,0.13,0.00,5.00,0.00,-0.13
2022-11-08 14:30:00+00:00,0.20,0.15,0.34,2.16,0,0.00,1.71,0.13,0.00,5.00,0.00,-0.13
2022-11-08 15:00:00+00:00,0.20,0.15,0.34,1.08,0,0.00,0.69,0.05,0.00,5.00,0.00,-0.05
2022-11-08 15:30:00+00:00,0.20,0.15,0.34,1.08,0,0.00,0.69,0.05,0.00,5.00,0.00,-0.05
2022-11-08 16:00:00+00:00,0.52,0.15,1.36,0.04,-0.00,-0.00,0,0.00,-1.33,4.34,0.07,-0.00
2022-11-08 16:30:00+00:00,0.52,0.15,1.36,0.04,-0.00,-0.00,0,0.00,-1.33,3.67,0.07,-0.00
2022-11-08 17:00:00+00:00,0.52,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,3.16,0.05,-0.00
2022-11-08 17:30:00+00:00,0.52,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,2.65,0.05,-0.00
2022-11-08 18:00:00+00:00,0.52,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,2.14,0.05,-0.00
2022-11-08 18:30:00+00:00,0.52,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,1.63,0.05,-0.00
2022-11-08 19:00:00+00:00,0.33,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,1.11,0.05,-0.00
2022-11-08 19:30:00+00:00,0.33,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,0.60,0.05,-0.00
2022-11-08 20:00:00+00:00,0.33,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,0.09,0.05,-0.00
2022-11-08 20:30:00+00:00,0.33,0.15,1.02,0.00,0.84,0.14,0,0.00,-0.18,0.00,0.01,0.14
2022-11-08 21:00:00+00:00,0.33,0.15,1.02,0.00,1.02,0.17,0,0.00,-0.00,0.00,0.00,0.17
2022-11-08 21:30:00+00:00,0.33,0.15,1.02,0.00,1.02,0.17,0,0.00,-0.00,0.00,0.00,0.17
2022-11-08 22:00:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-08 22:30:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-08 23:00:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-08 23:30:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-09 00:00:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-09 00:30:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-09 01:00:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-09 01:30:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-09 02:00:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-09 02:30:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-09 03:00:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-09 03:30:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-09 04:00:00+00:00,0.20,0.15,0.34,0.00,3.34,0.33,0,0.00,3.00,1.35,0.15,0.33
2022-11-09 04:30:00+00:00,0.20,0.15,0.34,0.00,3.34,0.33,0,0.00,3.00,2.70,0.15,0.33
2022-11-09 05:00:00+00:00,0.20,0.15,0.34,0.00,3.34,0.33,0,0.00,3.00,4.05,0.15,0.33
2022-11-09 05:30:00+00:00,0.20,0.15,0.34,0.00,1.86,0.18,0,0.00,1.52,4.73,0.08,0.18
2022-11-09 06:00:00+00:00,0.20,0.15,1.36,0.00,1.79,0.18,0,0.00,0.43,4.93,0.02,0.18
2022-11-09 06:30:00+00:00,0.20,0.15,1.36,0.00,1.48,0.15,0,0.00,0.12,4.98,0.01,0.15
2022-11-09 07:00:00+00:00,0.33,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,4.47,0.05,-0.00
2022-11-09 07:30:00+00:00,0.33,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,3.96,0.05,-0.00
2022-11-09 08:00:00+00:00,0.33,0.15,1.02,0.06,-0.00,-0.00,0,0.00,-0.97,3.47,0.05,-0.00
2022-11-09 08:30:00+00:00,0.33,0.15,1.02,0.06,-0.00,-0.00,0,0.00,-0.97,2.99,0.05,-0.00
2022-11-09 09:00:00+00:00,0.33,0.15,0.34,0.36,-0.00,-0.00,0,0.00,0.00,2.99,0.00,-0.00
2022-11-09 09:30:00+00:00,0.33,0.15,0.34,0.36,-0.00,-0.00,0,0.00,0.00,2.99,0.00,-0.00
2022-11-09 10:00:00+00:00,0.33,0.15,0.34,0.97,-0.00,-0.00,0,0.00,0.58,3.25,0.03,-0.00
2022-11-09 10:30:00+00:00,0.33,0.15,0.34,0.97,-0.00,-0.00,0,0.00,0.58,3.51,0.03,-0.00
2022-11-09 11:00:00+00:00,0.33,0.15,0.34,0.96,-0.00,-0.00,0,0.00,0.57,3.76,0.03,-0.00
2022-11-09 11:30:00+00:00,0.33,0.15,0.34,0.96,-0.00,-0.00,0,0.00,0.57,4.02,0.03,-0.00
2022-11-09 12:00:00+00:00,0.33,0.15,0.34,0.97,-0.00,-0.00,0,0.00,0.58,4.28,0.03,-0.00
2022-11-09 12:30:00+00:00,0.33,0.15,0.34,0.97,-0.00,-0.00,0,0.00,0.58,4.55,0.03,-0.00
2022-11-09 13:00:00+00:00,0.20,0.15,0.34,0.69,0.41,0.04,0,0.00,0.72,4.87,0.04,0.04
2022-11-09 13:30:00+00:00,0.20,0.15,0.34,0.69,0,0.00,0.11,0.01,0.20,4.96,0.01,-0.01
2022-11-09 14:00:00+00:00,0.20,0.15,0.34,0.50,0,0.00,0.08,0.01,0.06,4.99,0.00,-0.01
2022-11-09 14:30:00+00:00,0.20,0.15,0.34,0.50,0,0.00,0.12,0.01,0.02,5.00,0.00,-0.01
2022-11-09 15:00:00+00:00,0.20,0.15,0.34,0.30,0.06,0.01,0,0.00,0.00,5.00,0.00,0.01
2022-11-09 15:30:00+00:00,0.20,0.15,0.34,0.30,0.06,0.01,0,0.00,0.00,5.00,0.00,0.01
2022-11-09 16:00:00+00:00,0.52,0.15,1.36,0.02,-0.00,-0.00,0,0.00,-1.35,4.33,0.07,-0.00
2022-11-09 16:30:00+00:00,0.52,0.15,1.36,0.02,-0.00,-0.00,0,0.00,-1.35,3.65,0.07,-0.00
2022-11-09 17:00:00+00:00,0.52,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,3.14,0.05,-0.00
2022-11-09 17:30:00+00:00,0.52,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,2.63,0.05,-0.00
2022-11-09 18:00:00+00:00,0.52,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,2.12,0.05,-0.00
2022-11-09 18:30:00+00:00,0.52,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,1.61,0.05,-0.00
2022-11-09 19:00:00+00:00,0.33,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,1.09,0.05,-0.00
2022-11-09 19:30:00+00:00,0.33,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,0.58,0.05,-0.00
2022-11-09 20:00:00+00:00,0.33,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,0.07,0.05,-0.00
2022-11-09 20:30:00+00:00,0.33,0.15,1.02,0.00,0.88,0.14,0,0.00,-0.14,0.00,0.01,0.14
2022-11-09 21:00:00+00:00,0.33,0.15,1.02,0.00,1.02,0.17,0,0.00,-0.00,0.00,0.00,0.17
2022-11-09 21:30:00+00:00,0.33,0.15,1.02,0.00,1.02,0.17,0,0.00,-0.00,0.00,0.00,0.17
2022-11-09 22:00:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-09 22:30:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-09 23:00:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-09 23:30:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-10 00:00:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-10 00:30:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-10 01:00:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-10 01:30:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-10 02:00:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-10 02:30:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-10 03:00:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-10 03:30:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-10 04:00:00+00:00,0.20,0.15,0.34,0.00,3.34,0.33,0,0.00,3.00,1.35,0.15,0.33
2022-11-10 04:30:00+00:00,0.20,0.15,0.34,0.00,3.34,0.33,0,0.00,3.00,2.70,0.15,0.33
2022-11-10 05:00:00+00:00,0.20,0.15,0.34,0.00,3.34,0.33,0,0.00,3.00,4.05,0.15,0.33
2022-11-10 05:30:00+00:00,0.20,0.15,0.34,0.00,1.86,0.18,0,0.00,1.52,4.73,0.08,0.18
2022-11-10 06:00:00+00:00,0.20,0.15,1.36,0.00,1.79,0.18,0,0.00,0.43,4.93,0.02,0.18
2022-11-10 06:30:00+00:00,0.20,0.15,1.36,0.00,1.48,0.15,0,0.00,0.12,4.98,0.01,0.15
2022-11-10 07:00:00+00:00,0.33,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,4.47,0.05,-0.00
2022-11-10 07:30:00+00:00,0.33,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,3.96,0.05,-0.00
2022-11-10 08:00:00+00:00,0.33,0.15,1.02,1.44,-0.00,-0.00,0,0.00,0.34,4.11,0.02,-0.00
2022-11-10 08:30:00+00:00,0.33,0.15,1.02,1.44,-0.00,-0.00,0,0.00,0.34,4.26,0.02,-0.00
2022-11-10 09:00:00+00:00,0.33,0.15,0.34,1.97,0,0.00,0.36,0.03,1.18,4.79,0.06,-0.03
2022-11-10 09:30:00+00:00,0.33,0.15,0.34,1.97,0,0.00,1.20,0.09,0.33,4.94,0.02,-0.09
2022-11-10 10:00:00+00:00,0.33,0.15,0.34,2.64,0,0.00,2.07,0.16,0.09,4.98,0.00,-0.16
2022-11-10 10:30:00+00:00,0.33,0.15,0.34,2.64,0,0.00,2.14,0.16,0.03,5.00,0.00,-0.16
2022-11-10 11:00:00+00:00,0.33,0.15,0.34,0.26,-0.00,-0.00,0,0.00,-0.09,4.95,0.00,-0.00
2022-11-10 11:30:00+00:00,0.33,0.15,0.34,0.26,-0.00,-0.00,0,0.00,-0.09,4.90,0.00,-0.00
2022-11-10 12:00:00+00:00,0.33,0.15,0.34,0.89,0,0.00,0.35,0.03,0.16,4.97,0.01,-0.03
2022-11-10 12:30:00+00:00,0.33,0.15,0.34,0.89,0,0.00,0.46,0.03,0.04,4.99,0.00,-0.03
2022-11-10 13:00:00+00:00,0.20,0.15,0.34,0.33,0.04,0.00,0,0.00,0.01,5.00,0.00,0.00
2022-11-10 13:30:00+00:00,0.20,0.15,0.34,0.33,0.03,0.00,0,0.00,0.00,5.00,0.00,0.00
2022-11-10 14:00:00+00:00,0.20,0.15,0.34,0.79,0,0.00,0.40,0.03,0.00,5.00,0.00,-0.03
2022-11-10 14:30:00+00:00,0.20,0.15,0.34,0.79,0,0.00,0.41,0.03,0.00,5.00,0.00,-0.03
2022-11-10 15:00:00+00:00,0.20,0.15,0.34,0.05,0.29,0.03,0,0.00,0.00,5.00,0.00,0.03
2022-11-10 15:30:00+00:00,0.20,0.15,0.34,0.05,0.29,0.03,0,0.00,0.00,5.00,0.00,0.03
2022-11-10 16:00:00+00:00,0.52,0.15,1.36,0.02,-0.00,-0.00,0,0.00,-1.34,4.33,0.07,-0.00
2022-11-10 16:30:00+00:00,0.52,0.15,1.36,0.02,-0.00,-0.00,0,0.00,-1.34,3.66,0.07,-0.00
2022-11-10 17:00:00+00:00,0.52,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,3.15,0.05,-0.00
2022-11-10 17:30:00+00:00,0.52,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,2.63,0.05,-0.00
2022-11-10 18:00:00+00:00,0.52,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,2.12,0.05,-0.00
2022-11-10 18:30:00+00:00,0.52,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,1.61,0.05,-0.00
2022-11-10 19:00:00+00:00,0.33,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,1.10,0.05,-0.00
2022-11-10 19:30:00+00:00,0.33,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,0.59,0.05,-0.00
2022-11-10 20:00:00+00:00,0.33,0.15,1.02,0.00,-0.00,-0.00,0,0.00,-1.02,0.08,0.05,-0.00
2022-11-10 20:30:00+00:00,0.33,0.15,1.02,0.00,0.87,0.14,0,0.00,-0.15,0.00,0.01,0.14
2022-11-10 21:00:00+00:00,0.33,0.15,1.02,0.00,1.02,0.17,0,0.00,-0.00,0.00,0.00,0.17
2022-11-10 21:30:00+00:00,0.33,0.15,1.02,0.00,1.02,0.17,0,0.00,-0.00,0.00,0.00,0.17
2022-11-10 22:00:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-10 22:30:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-10 23:00:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-10 23:30:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-11 00:00:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-11 00:30:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-11 01:00:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-11 01:30:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-11 02:00:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-11 02:30:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-11 03:00:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-11 03:30:00+00:00,0.33,0.15,0.34,0.00,0.34,0.06,0,0.00,-0.00,0.00,0.00,0.06
2022-11-11 04:00:00+00:00,0.20,0.15,0.34,0.00,3.34,0.33,0,0.00,3.00,1.35,0.15,0.33
